username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
bonniemurphy;2018-07-30 19:55;640;804;"The #Tolerant LEFT Agree with them or you will be beat, yelled at, spit at and assaulted!! #WalkAway #LiberalismIsAMentalDisorder pic.twitter.com/UCAJKN4DRu";;;#Tolerant #WalkAway #LiberalismIsAMentalDisorder;"1024081025113186304";https://twitter.com/bonniemurphy/status/1024081025113186304;0
RodStryker;2018-07-30 19:54;723;717;"A new immigration crisis could be coming from communist socialist sh!thole Haiti. After their President announced raising gas prices to the people, riots & chaos ensued. Liberals, here's your utopia. #WalkAway from Communism. https://www. thedailybeast.com/a-new-immigrat ion-crisis-this-time-it-could-be-from-haiti …";;;#WalkAway;"1024080842526797824";https://twitter.com/RodStryker/status/1024080842526797824;0
thomesinc;2018-07-30 19:44;84;123;"Sun Tzu said "Know they self know they enemy" well I got one of those down pat but the other...I don't even know where to start... help General Tsu #LiberalismIsAMentalDisease #WalkAway #MondayMood pic.twitter.com/qWrlE1uhRt";;;#LiberalismIsAMentalDisease #WalkAway #MondayMood;"1024078186857091079";https://twitter.com/thomesinc/status/1024078186857091079;0
lovebaldeagles;2018-07-30 19:36;41;46;"Will someone ever obey a lawsuit, follow laws or do anything in DC, we must drain the swamp, vote red in the midterms #RedWaveRising2018 #Walkaway https:// twitter.com/JudicialWatch/ status/1024074661464821761 …";;;#RedWaveRising2018 #Walkaway;"1024076373361602561";https://twitter.com/lovebaldeagles/status/1024076373361602561;1
MarcusLee31;2018-07-30 19:34;182;504;"After President Trump won I was hell bent on just being a bitter liberal. I wanted to research the “other side”. Wow what an eye opener. I #walkaway and I’m glad so many other people are too.";;;#walkaway;"1024075717741428737";https://twitter.com/MarcusLee31/status/1024075717741428737;0
miaconserv;2018-07-30 19:32;363;474;"A black, gay, Army veteran, became so sick of false narratives from liberals, and the perpetuation of a victimhood mentality that he decided to switch parties and become a Republican. #NotAVictimAnymore #WalkAway https://www. diamondandsilk.com/blog/2018/07/2 9/dems-worst-nightmare-black-gay-veteran-walks-away-becomes-a-republican-tells-world-why/ …";;;#NotAVictimAnymore #WalkAway;"1024075236558471169";https://twitter.com/miaconserv/status/1024075236558471169;0
RodStryker;2018-07-30 19:31;138;159;"Communist Liberals believe we are pedo bashing by exposing their pedophile heroes. These people are sick!! #WalkAway pic.twitter.com/u8QWh0cSXR";;;#WalkAway;"1024075048754339847";https://twitter.com/RodStryker/status/1024075048754339847;0
Education4Libs;2018-07-30 19:28;4839;11202;"Liberals are comparing Cowboys’ Quarterback Dak Prescott to a “slave” for saying he doesn’t believe in protesting during the anthem. Classic liberalism - calling somebody a slave for freely speaking their mind. Why would you ever want to be part of a group like that? #WalkAway";;;#WalkAway;"1024074188343177216";https://twitter.com/Education4Libs/status/1024074188343177216;0
RodStryker;2018-07-30 19:27;1076;1123;"Liberals stand up for proven pedophile "joke" provaceteur James Gunn. Why? Pedophilia is no big deal in Hollywierd. These morons can defend sick actions of pedophiles all day long, but it will NEVER be accepted in America. #WalkAway from pedophiles. https://www. thedailybeast.com/chris-pratt-an d-guardians-cast-fully-support-director-james-gunn?ref=home …";;;#WalkAway;"1024074138422583296";https://twitter.com/RodStryker/status/1024074138422583296;0
TrumpsBelle;2018-07-30 19:27;147;160;"I’m so disgusted! This sh*t right here shouldn’t even be a headline, but it is...If @TheDemocrats have their way, this will be here in America...They’ve already destroyed the moral compass of our Country & are now siding with Pedos, what’s next? WTH...Wake Up & #WalkAway #SICK https:// twitter.com/LauraLoomer/st atus/1024015735151046657 …";;@TheDemocrats;#WalkAway #SICK;"1024074047024508928";https://twitter.com/TrumpsBelle/status/1024074047024508928;1
kwilli1046;2018-07-30 19:26;369;544;"The #WalkAway Movement Can Not Be Stopped! Candace Owens was right.... Dems’ Worst Nightmare: Black, Gay Veteran Walks Away, Becomes a Republican, Tells World Why https://www. chicksonright.com/youngcons/2018 /07/29/dems-worst-nightmare-black-gay-veteran-walks-away-becomes-a-republican-tells-world-why/?utm_source=anh …";;;#WalkAway;"1024073726386692097";https://twitter.com/kwilli1046/status/1024073726386692097;0
cs0058cs;2018-07-30 19:19;311;258;"MAGA PATRIOTS... LOOK WHAT MARK ROBERTS U S HOUSE, OREGON DISTRICT 2 HAS TO SAY ABOUT OUR BEAUTIFUL FLOTUS! HE IS A SHAMEFUL MAN... Should we be surprised though? This is exactly the kind of disgusting rhetoric that should take him out of contention. VOTE RED #WalkAway #MAGA https:// twitter.com/RobertsforCD2/ status/1023977572315451392 …";;;#WalkAway #MAGA;"1024072016763265025";https://twitter.com/cs0058cs/status/1024072016763265025;1
Dogman1013;2018-07-30 18:58;157;244;"People with "Trump Derangement Syndrome" are really mentally ill. I mean officially, legally beholden of a true Psycho condition. Consider what MSM and Max Waters are throwing at these ill people. It's no wonder there's violence. They're pushing the ill to the limit. #WalkAway";;;#WalkAway;"1024066855739305984";https://twitter.com/Dogman1013/status/1024066855739305984;0
