username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;retweetornot
Robinrealtor;2018-06-14 19:59;0;0;"WHAT does this mean. They are so wrong on many levels. We are Brilliant hardworking successful people. We voted for President Trump as Millions Of others like us have. Who is this ignorant person creating havoc on our world. #WalkAway https:// twitter.com/katiepavlich/s tatus/1007368604877193218 …";;;#WalkAway;"1007412222530899969";https://twitter.com/Robinrealtor/status/1007412222530899969;1
GaspeeProjectRI;2018-06-14 19:57;0;0;"Soft on crime @tanzister Rep Tanzi was too afraid to cast a vote. #ProgressivesAreNotRealDemocrats Democrat voters who care about stopping opiod related deaths should #WalkAway from Tanzi and other far left Dems.";;@tanzister;#ProgressivesAreNotRealDemocrats #WalkAway;"1007411707457699840";https://twitter.com/GaspeeProjectRI/status/1007411707457699840;0
Ricardo72427121;2018-06-14 19:47;0;0;"Ex-Liberal Starts A #WalkAway Campaign. You HAVE To Hear His Story! https://www. chicksonright.com/2018/06/10/ex- liberal-starts-a-walkaway-campaign-you-have-to-hear-his-story/ …";;;#WalkAway;"1007409252128968705";https://twitter.com/Ricardo72427121/status/1007409252128968705;0
GaspeeProjectRI;2018-06-14 19:46;0;0;"Soft on crime @tanzister Rep Tanzi was too afraid to cast a vote. #ProgressivesAreNotRealDemocrats Democrat voters who care about stopping opiod related deaths should #WalkAway from Tanzi and other far left Dems.";;@tanzister;#ProgressivesAreNotRealDemocrats #WalkAway;"1007408962717798400";https://twitter.com/GaspeeProjectRI/status/1007408962717798400;0
mattkojo;2018-06-14 19:42;0;0;"https://www. facebook.com/WorldCloudLA/v ideos/780358088755042/ … . #WalkAway";;;#WalkAway;"1007408066743160833";https://twitter.com/mattkojo/status/1007408066743160833;0
Mickandu;2018-06-14 19:41;4;1;"(A visible pungent mist, is now my #Aura !) ........I must remember!"........ "Don't go for long walks on Hot Sunny Days." #exercising #WalkAway #FitnessChallenge #mentalhealth #MentalHealthAwareness #USOpen2018 #WorldCup";;;#Aura #exercising #WalkAway #FitnessChallenge #mentalhealth #MentalHealthAwareness #USOpen2018 #WorldCup;"1007407766850457601";https://twitter.com/Mickandu/status/1007407766850457601;0
GaspeeProjectRI;2018-06-14 19:41;0;0;"Soft on crime @tanzister Rep Tanzi was too afraid to cast a vote. #ProgressivesAreNotRealDemocrats Democrat voters who care about stopping opiod related deaths should #WalkAway from Tanzi and other far left Dems.";;@tanzister;#ProgressivesAreNotRealDemocrats #WalkAway;"1007407748630409216";https://twitter.com/GaspeeProjectRI/status/1007407748630409216;0
SM_Battle_;2018-06-14 19:24;0;0;"#WalkAway";;;#WalkAway;"1007403320863051776";https://twitter.com/SM_Battle_/status/1007403320863051776;0
jappyheadedho;2018-06-14 18:53;0;0;"Very sobering and powerful. #WalkAway https:// twitter.com/usminority/sta tus/1007191747355729920 …";;;#WalkAway;"1007395525635633153";https://twitter.com/jappyheadedho/status/1007395525635633153;1
JohnGaltAyn;2018-06-14 18:50;8;35;"you are. i'm a black male, college educated & i never had any of these problems #blackpeople are talking about with police. just respect them trying to get home to their kids at the end of the day, and you will too. #hotep #diaspora #wokemelanin #blacklivesMAGA #WalkAway #KAG";;;#blackpeople #hotep #diaspora #wokemelanin #blacklivesMAGA #WalkAway #KAG;"1007394781654183937";https://twitter.com/JohnGaltAyn/status/1007394781654183937;0
jappyheadedho;2018-06-14 18:42;0;0;"#WalkAway https:// twitter.com/usminority/sta tus/1007370330770411520 …";;;#WalkAway;"1007392847274827776";https://twitter.com/jappyheadedho/status/1007392847274827776;1
ApolloSLK;2018-06-14 18:41;0;0;"I noticed that too!!! Please be original and not a plagiarist for tweets. lol #WalkAway #LiberalismIsAMentalDisease";;;#WalkAway #LiberalismIsAMentalDisease;"1007392597961314304";https://twitter.com/ApolloSLK/status/1007392597961314304;0
ApolloSLK;2018-06-14 18:38;0;1;"Except under Hillary he could have kept his job and continued on with getting the AG spot after HRC nominates Lynch for supreme court seat, and after Comey recommends McCabe for Dir of FBI. Seeing how they had it all rigged for HRC to win and still lost? #WalkAway";;;#WalkAway;"1007391936037183489";https://twitter.com/ApolloSLK/status/1007391936037183489;0
ViciousHeathen;2018-06-14 18:38;0;2;"That might hurt if I wasn’t sitting in my office at the body shop we own, waiting for traffic to clear up so I can go for a leisurely drive in my ‘16 Camaro. #WalkAway";;;#WalkAway;"1007391762527244289";https://twitter.com/ViciousHeathen/status/1007391762527244289;0
ChrissyMAGAOne;2018-06-14 18:18;2;1;"#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommyRobinson #WalkAway #OffThePlantation Don’t miss our show tonight 10pET- we’ll break down latest re #IGReport & @DouglasDucote #PTSDAwarenessMonth Veteran Update http:// magaoneradio.net https:// twitter.com/repdesantis/st atus/1007313518557827072 …";;@DouglasDucote;#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommyRobinson #WalkAway #OffThePlantation #IGReport #PTSDAwarenessMonth;"1007386787025584128";https://twitter.com/ChrissyMAGAOne/status/1007386787025584128;1
sammymbausa;2018-06-14 18:09;0;0;"Jerome Corsi Live Stream - Thursday, June 14, Review Current Events https:// youtu.be/TzFypZGkS1o #MAGA #QAnon #WalkAway";;;#MAGA #QAnon #WalkAway;"1007384513914331137";https://twitter.com/sammymbausa/status/1007384513914331137;0
roxy25h;2018-06-14 17:55;0;2;"@usminority let's pray the #WalkAway movement opens more eyes.";;@usminority;#WalkAway;"1007381138032111616";https://twitter.com/roxy25h/status/1007381138032111616;0
ApolloSLK;2018-06-14 17:53;0;0;"What I also see is a plot to stop trump way back as far as 8/16? I don't see how Hillary got screwed unless you mean by her losing the election. But a coup is a coup and 4 or more years of democratic rule and HRC would have been far worse and less productive. #WalkAway";;;#WalkAway;"1007380586833547264";https://twitter.com/ApolloSLK/status/1007380586833547264;0
ChrisBloemendaa;2018-06-14 17:49;0;0;"Don't care about D, only interested in R. Born again conservative here. Ruthlessly red pilled on November 8, 2016. Walked off the Dem mind slave plantation and am now trying to free all still on the group think chain gang. #WalkAway #EyesOpen";;;#WalkAway #EyesOpen;"1007379491134623744";https://twitter.com/ChrisBloemendaa/status/1007379491134623744;0
Bamasbutterfly;2018-06-14 17:36;0;0;"Wow, powerful and so true!!!! I was once a democrat!! No more!!!! #WalkAway https://www. facebook.com/ShalonKPritche tt/posts/1722564604445252 …";;;#WalkAway;"1007376375039160320";https://twitter.com/Bamasbutterfly/status/1007376375039160320;0
roxy25h;2018-06-14 17:20;0;4;"@usminority I really believe some of the left truly do have a chemical imbalance. I pray for that light balb to go off in their heads, like it did in ours #WalkAway";;@usminority;#WalkAway;"1007372202075803648";https://twitter.com/roxy25h/status/1007372202075803648;0
roxy25h;2018-06-14 17:18;0;0;"Poor misguided individuals #WalkAway I did. https:// twitter.com/usminority/sta tus/1007370330770411520 …";;;#WalkAway;"1007371739800539136";https://twitter.com/roxy25h/status/1007371739800539136;1
GaspeeProjectRI;2018-06-14 17:08;3;0;"#WalkAway from the Democrat Party! A nat'l movement by ex liberal-Dems against progressives that are taking over the party. Don't take it from us - WATCH this COMPELLING VIDEO from a former liberal. As we've been saying - #ProgressivesAreNotRealDemocrats http:// ow.ly/AqcU30kvpjX";;;#WalkAway #ProgressivesAreNotRealDemocrats;"1007369212539654144";https://twitter.com/GaspeeProjectRI/status/1007369212539654144;0
Baddkarmabites;2018-06-14 16:53;0;0;"#WalkAway Campaign- WHY I LEFT LIBERALISM & THE DEMOCRATIC PARTY https:// youtu.be/4Pjs7uoOkag via @YouTube";;@YouTube;#WalkAway;"1007365453327593473";https://twitter.com/Baddkarmabites/status/1007365453327593473;0
Organics4Free;2018-06-14 16:52;0;0;"If you're following me, you've hopefully seen this, and cheered the new hashtag: #WalkAway https:// twitter.com/WayneDupreeSho w/status/1005103522139033604 …";;;#WalkAway;"1007365192496238592";https://twitter.com/Organics4Free/status/1007365192496238592;1
rbigler1987;2018-06-14 16:51;0;0;"This guy is spot on! #walkaway https://www. facebook.com/story.php?stor y_fbid=1303594399771311&id=100003622892384 …";;;#walkaway;"1007365000602767360";https://twitter.com/rbigler1987/status/1007365000602767360;0
FamilyCeo1;2018-06-14 16:49;0;0;"I too had to #WalkAway https:// twitter.com/waynedupreesho w/status/1005120990744141824 …";;;#WalkAway;"1007364394022588418";https://twitter.com/FamilyCeo1/status/1007364394022588418;1
sasha29323;2018-06-14 16:45;0;0;"Retweeted SKY45 ︻デ═一 ( @SKYRIDER4538 ): Follow @usminority , be free and #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway ... https://www. facebook.com/1619212988/pos ts/10214777051012739/ …";;@SKYRIDER4538 @usminority;#WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway #WalkAway;"1007363377612587011";https://twitter.com/sasha29323/status/1007363377612587011;0
sasha29323;2018-06-14 16:45;0;1;"Retweeted The Unsilent Minority ( @usminority ): I just lost 25 followers in 5 seconds. Don’t start with me, Twitter. #WalkAway";;@usminority;#WalkAway;"1007363306615525376";https://twitter.com/sasha29323/status/1007363306615525376;0
sasha29323;2018-06-14 16:44;0;0;"Retweeted Wayne Dupree ( @WayneDupreeShow ): . @usminority is a gay American who has left the Democratic party and started the #WalkAway movement. He's the real deal. Follow now!! https://www. pscp.tv/WayneDupreeSho w/1MnxnZYDLbmxO …";;@WayneDupreeShow @usminority;#WalkAway;"1007363124117344259";https://twitter.com/sasha29323/status/1007363124117344259;0
m0ng078;2018-06-14 16:39;0;0;"#walkaway";;;#walkaway;"1007361980322246656";https://twitter.com/m0ng078/status/1007361980322246656;0
TheDaveWeinbaum;2018-06-14 16:28;1;1;"Charles Krauthammer's sad goodbye-Trump Foundation charged by Dem Flunky on same day the IG Report released-Coincidence? Sick of being a Lib #Walkaway and call me FriDave from9amcst-Noon 573-364-4433... https://www. daveweinbaum.com/single-post/20 18/06/11/KRAUTHAMMER-ENDS-COLUMN …";;;#Walkaway;"1007359249448652803";https://twitter.com/TheDaveWeinbaum/status/1007359249448652803;0
Robinrealtor;2018-06-14 16:21;0;0;"#WalkAway";;;#WalkAway;"1007357403757727746";https://twitter.com/Robinrealtor/status/1007357403757727746;0
Robinrealtor;2018-06-14 16:20;0;0;"#WalkAway Please share. https:// twitter.com/realjameswoods /status/1007344987690815488 …";;;#WalkAway;"1007357223671083008";https://twitter.com/Robinrealtor/status/1007357223671083008;1
Robinrealtor;2018-06-14 16:20;0;0;"#WalkAway";;;#WalkAway;"1007357114673745920";https://twitter.com/Robinrealtor/status/1007357114673745920;0
Robinrealtor;2018-06-14 16:17;0;0;"#WalkAway";;;#WalkAway;"1007356401772056582";https://twitter.com/Robinrealtor/status/1007356401772056582;0
Robinrealtor;2018-06-14 16:03;0;7;"#WalkAway";;;#WalkAway;"1007352776609947654";https://twitter.com/Robinrealtor/status/1007352776609947654;0
GhostRider23;2018-06-14 16:01;0;1;"LOL the #BlueTrickle and the #BlueFlush #WalkAway Democrats, you got nothing and #WeThePeople know. The Arrogant and Ignorant, however are always the last to know, by design. pic.twitter.com/d2gNLhXcRO";;;#BlueTrickle #BlueFlush #WalkAway #WeThePeople;"1007352231375470592";https://twitter.com/GhostRider23/status/1007352231375470592;0
brosenhamer;2018-06-14 15:51;0;0;"#WalkAway campaign I was one of those people that voted for O in 2008 and so regret it... truly hideous corruption and hate that was being promulgated. I voted for Trump -wud LOVE to see black America, Hispanic America, LGBT- get over here!! we have a chair waiting! CHANGE!!!";;;#WalkAway;"1007349825061388289";https://twitter.com/brosenhamer/status/1007349825061388289;0
Robinrealtor;2018-06-14 15:51;0;0;"#WalkAway";;;#WalkAway;"1007349805746741248";https://twitter.com/Robinrealtor/status/1007349805746741248;0
ChrissyMAGAOne;2018-06-14 15:50;1;3;"#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommyRobinson #WalkAway #OffThePlantation Don’t miss our show tonight 10pET- we’ll break down latest re #IGReport & @DouglasDucote #PTSDAwarenessMonth Veteran Update http:// magaoneradio.net pic.twitter.com/kUEtVTrEpO";;@DouglasDucote;#MAGA #QAnon #WeThePeople #JESUSLIVES #GodIsInCharge #WWG1WGA #RedWaveRising #FreeTommyRobinson #WalkAway #OffThePlantation #IGReport #PTSDAwarenessMonth;"1007349457208295424";https://twitter.com/ChrissyMAGAOne/status/1007349457208295424;0
GingerColeen;2018-06-14 15:49;0;0;"#Liberals and #Democrats . There a new campaign you might be interested in. #WalkAway https://www. youtube.com/watch?v=4Pjs7u oOkag …";;;#Liberals #Democrats #WalkAway;"1007349257391796226";https://twitter.com/GingerColeen/status/1007349257391796226;0
